Title: The flare catalog and the flare activity in the Kepler mission 
Authors: Yang H., Liu J. 
Table: Parameters of flaring stars
================================================================================
Byte-by-byte Description of file: apjsab0d28t1_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units     Label   Explanations
--------------------------------------------------------------------------------
   1-  9 I9     ---       KIC     Kepler Input Catalog identifier
  11- 13 I3     ---       Num     Number of flares
  15- 19 I5     K         Teff    Effective temperature
  21- 24 F4.2   [cm/s2]   log(g)  log surface gravity
  26- 33 E8.2   ---       Lum     Flare to bolometric luminosity ratio
  35- 39 F5.2   d         Prot    Rotational period
  41- 49 A9     ---     r_Prot    Reference code for Prot (1)
  51- 52 A2     ---       NS      Neighboring star code (2)
--------------------------------------------------------------------------------
Note (1):
       MC2014 = McQuillan et al. (2014) [2014ApJS..211...24M];
    This_Work = This work;
     Rein2013 = Reinhold et al. (2013) [2013A&A...560A...4R].
Note (2):
    np = no neighboring star;
     p = neighboring star.
--------------------------------------------------------------------------------
006208483  59  5381 4.60 6.35e-08  1.78 MC2014    np 
006291154  59  5456 4.51 2.60e-08  3.32 MC2014    np 
007302972  59  5499 3.58 9.74e-08  1.25 Rein2013  np 
007384508  59  5258 3.73 2.03e-08  5.91 Rein2013  np 
009228927  59  4377 4.60 6.82e-08  6.45 MC2014    np 
010336624  59  3506 4.89 4.73e-09 33.34 MC2014    np 
010858030  59  4530 4.65 2.52e-07  4.80 MC2014    np 
010992714  59  5665 4.30 8.09e-08  2.25 MC2014    np 
011869252  59  4526 4.72 7.42e-08  1.92 MC2014    np 
004750938  59  6089 4.39 1.75e-08  4.16 MC2014    np 
004930560  59  4085 4.67 7.45e-09 10.37 MC2014    np 
009084820  59  6122 3.93 5.79e-09  2.54 This_Work np 
002577743  58  3673 4.69 1.39e-08 32.18 MC2014    np 
004649344  58  5174 4.55 1.52e-07  5.30 MC2014    np 
005397422  58  4125 4.62 4.60e-08  9.36 MC2014    np 
005722668  58  4234 4.62 2.02e-08 13.42 MC2014    np 
008822421  58  5416 4.60 8.69e-08  1.64 MC2014    np 
008869922  58  3100 5.15 4.18e-07  0.70 This_Work np 
008935942  58  3204 5.18 7.11e-07  1.65 This_Work np 
010068482  58  5780 4.44 1.93e-09 20.69 This_Work np 
010231863  58  4925 4.58 1.02e-07  1.38 This_Work np 
010921242  58  6105 4.52 2.25e-08  1.76 MC2014    np 
012307229  58  5257 4.53 6.04e-08  1.32 MC2014    np 
004585976  58  5903 3.90 5.32e-08  1.63 MC2014    np 
004446411  57  5628 4.39 3.16e-08  1.26 MC2014    np 
005689996  57  4647 4.76 1.07e-07  1.22 MC2014    np 
006357902  57  4209 4.65 7.63e-09 17.19 MC2014    np 
006846570  57  3833 4.71 1.83e-07  4.13 MC2014    np 
006877404  57  6071 4.20 9.72e-09  2.10 MC2014    np 
008822612  57  4612 4.61 9.64e-08  5.67 MC2014    np 
009279846  57  4957 4.55 4.51e-08  3.22 MC2014    np 
004726192  56  3829 4.73 2.46e-08 13.80 Rein2013  np 
005435923  56  3482 4.90 2.42e-08 27.74 MC2014    np 
005724158  56  5346 4.62 7.13e-08  2.51 MC2014    np 
007341653  56  3124 5.14 4.07e-07  0.55 This_Work np 
007534474  56  4569 4.60 5.34e-08  9.42 MC2014    np 
007834913  56  5613 4.58 3.48e-08  3.00 MC2014    np 
008973931  56  4553 4.73 1.04e-07  2.51 MC2014    np 
009508099  56  4577 4.61 1.01e-07  2.53 MC2014    np 
009649447  56  4207 4.62 2.60e-08  1.37 MC2014    np 
012254110  56  4681 4.72 8.75e-08  2.43 MC2014    np 
004641547  56  7675 4.11 3.39e-09  2.37 Rein2013  np 
002013754  55  4505 4.57 5.01e-08  4.90 MC2014    np 
004914882  55  5770 4.42 4.39e-08  4.96 MC2014    np 
006716981  55  5929 4.30 2.33e-08 17.66 MC2014    np 
007350929  55  4849 4.56 6.59e-09 14.23 This_Work np 
011757490  55  6024 4.48 3.93e-08  1.25 MC2014    np 
011758356  55  4397 4.58 8.56e-08  1.70 MC2014    np 
012354328  55  5251 4.63 2.73e-07  0.81 MC2014    np 
003560427  54  4841 3.02 8.35e-08 29.17 This_Work np 
003757951  54  5345 4.54 7.06e-08  1.93 MC2014    np 
004263801  54  5225 3.42 3.08e-07  4.26 This_Work np 
004841888  54  3336 5.03 2.02e-09 29.14 This_Work np 
004853523  54  4622 4.64 2.38e-07  3.29 This_Work np 
004932663  54  5628 4.49 8.31e-08  1.38 This_Work p  
005855808  54  3594 4.86 1.37e-08 15.63 MC2014    np 
006347423  54  4994 4.54 6.10e-08  1.62 MC2014    np 
009153754  54  3193 5.11 1.52e-07 20.36 This_Work np 
009466312  54  5229 4.56 6.41e-08  5.24 MC2014    np 
010004510  54  4633 4.60 1.78e-07  1.37 MC2014    np 
010328375  54  5631 4.48 1.37e-07  5.07 MC2014    np 
010790812  54  3875 4.70 2.12e-07  1.07 MC2014    np 
011555361  54  4668 4.72 1.32e-08  3.02 MC2014    np 
011804076  54  5198 4.63 1.21e-07 12.27 MC2014    np 
004660012  54  5487 4.56 2.21e-08  5.98 MC2014    np 
003728906  53  5676 3.81 2.00e-08  3.63 MC2014    np 
003940372  53  3458 4.85 2.60e-08 19.64 MC2014    np 
004261467  53  5566 3.89 4.07e-08  3.25 MC2014    np 
005767489  53  5919 4.54 2.74e-08  3.44 MC2014    np 
005951140  53  3581 4.85 9.99e-08  5.23 MC2014    np 
009716645  53  5837 4.39 1.07e-07  1.37 MC2014    np 
010801647  53  5883 4.21 4.01e-08  1.27 MC2014    np 
010875937  53  4878 3.08 2.39e-07  6.22 This_Work np 
011133900  53  4595 4.57 1.12e-07  1.40 MC2014    np 
012023817  53  5593 4.34 2.70e-08  3.25 MC2014    np 
003128488  53  4565 4.70 9.91e-08  6.17 MC2014    np 
009846258  53  6410 4.05 1.63e-08  1.29 MC2014    np 
005393802  52  6101 4.43 1.30e-08  2.41 MC2014    np 
006032448  52  4585 4.56 1.92e-07  1.23 MC2014    np 
006104287  52  4098 4.64 3.11e-08 15.96 MC2014    np 
006389733  52  3821 4.66 2.25e-08 31.21 MC2014    np 
006863987  52  4893 4.61 8.25e-08  1.51 MC2014    np 
007211157  52  5220 4.60 1.59e-07  1.15 MC2014    np 
007582602  52  5523 4.58 5.86e-08  1.60 MC2014    np 
007667812  52  6050 3.94 8.91e-09  1.79 MC2014    np 
008086729  52  4191 4.64 8.92e-09 10.61 This_Work np 
009468935  52  3886 4.74 1.09e-08 10.99 MC2014    np 
009851983  52  6184 3.66 5.17e-08  1.55 This_Work p  
010538002  52  3000 5.19 2.25e-07  3.27 This_Work np 
009471538  52  6626 3.91 1.79e-08  0.90 MC2014    np 
000893647  51  4856 4.58 1.12e-07  8.83 MC2014    np 
002304604  51  5525 4.05 6.68e-08  1.72 MC2014    np 
003631401  51  4305 4.60 6.59e-08 10.07 MC2014    np 
005869301  51  4893 4.54 1.60e-07  5.13 MC2014    np 
005941226  51  3621 4.83 7.34e-08 16.54 MC2014    np 
006692180  51  5226 3.94 1.89e-07  5.42 MC2014    np 
007192199  51  3974 4.72 3.81e-08 10.87 MC2014    np 
008056914  51  4926 3.69 2.11e-08  9.67 Rein2013  np 
010221455  51  4926 4.67 5.38e-08  2.23 MC2014    np 
010776918  51  4492 4.73 1.09e-07  5.39 MC2014    np 
010907415  51  3336 4.98 1.14e-08 40.35 MC2014    np 
009839980  51  6486 4.16 1.18e-08  2.62 MC2014    np 
002439144  50  4739 4.64 1.25e-07  8.79 MC2014    np 
003102749  50  4163 4.64 2.04e-08  8.16 MC2014    np 
004066245  50  4529 4.63 5.15e-08  1.94 MC2014    np 
005120190  50  5838 4.33 1.08e-08  3.32 MC2014    np 
005299281  50  3605 4.80 4.77e-08  2.48 This_Work np 
005513266  50  4413 4.58 1.17e-07  5.25 Rein2013  np 
007369224  50  5427 4.55 2.85e-07  4.32 MC2014    np 
008737789  50  5045 4.54 7.64e-08  1.44 MC2014    np 
008881388  50  3089 5.16 2.35e-07 53.21 This_Work np 
009033543  50  2900 5.22 1.34e-08 -1.00 This_Work np 
009946569  50  4671 4.59 1.12e-07  3.52 MC2014    np 
010362840  50  5718 4.37 2.85e-08  3.79 This_Work np 
003430610  50  5915 4.01 1.77e-08  1.98 This_Work np 
004373146  49  5261 4.63 8.40e-08  4.48 Rein2013  np 
005354341  49  3173 5.12 1.22e-07  2.68 This_Work np 
006290789  49  4232 4.62 2.48e-08  8.15 MC2014    np 
006591775  49  5415 4.50 4.68e-08 10.58 MC2014    np 
006600771  49  3770 4.75 3.37e-08 13.61 MC2014    np 
007751342  49  3708 4.77 3.65e-08 12.30 MC2014    np 
008408875  49  2923 5.22 4.73e-08  3.90 This_Work np 
009327921  49  3942 4.72 2.94e-08 15.24 MC2014    np 
009396972  49  3098 5.16 3.70e-07  3.01 This_Work np 
009655134  49  5397 4.55 2.83e-08 15.19 MC2014    np 
010489814  49  5648 4.66 4.73e-08  3.20 MC2014    np 
010918016  49  4197 4.61 1.66e-07  1.05 MC2014    np 
011200366  49  5274 4.58 8.28e-08  3.02 MC2014    np 
004470937  48  3527 4.84 1.29e-09 -1.00 This_Work np 
007506027  48  5033 4.59 4.80e-08  4.59 MC2014    np 
010055337  48  3985 4.68 2.05e-08  8.90 MC2014    np 
010518575  48  4594 4.56 3.91e-08  7.03 MC2014    np 
010529126  48  5501 4.52 1.09e-08 22.28 MC2014    np 
011020028  48  4576 4.72 1.61e-08  2.59 MC2014    np 
011871874  48  4984 3.87 5.85e-08  6.29 Rein2013  np 
012169787  48  4721 4.64 1.40e-08 11.71 Rein2013  np 
001294953  47  5364 4.48 9.53e-09  1.37 This_Work np 
003119250  47  5522 4.55 1.88e-08  3.42 MC2014    np 
005352027  47  5927 4.54 8.79e-08  1.38 MC2014    np 
005903003  47  5676 4.38 5.10e-08  1.41 This_Work np 
006688100  47  4523 4.60 1.11e-07  6.36 MC2014    np 
007294265  47  4871 3.78 3.76e-08  7.48 Rein2013  np 
007363468  47  5346 3.24 1.84e-08 29.14 This_Work np 
007879384  47  4233 4.59 1.56e-08 11.48 MC2014    np 
009142714  47  3514 4.91 5.66e-08 10.92 MC2014    np 
011349556  47  3650 4.92 8.73e-08 14.39 MC2014    np 
011753767  47  6520 4.15 7.81e-08  2.42 MC2014    np 
011954511  47  5552 4.08 4.06e-08  1.11 This_Work np 
012505054  47  3520 4.91 1.13e-08 28.73 MC2014    np 
008424002  47  3419 4.90 5.12e-09  9.44 This_Work np 
008525024  47  6435 3.87 1.49e-08  4.03 MC2014    np 
006766663  46  3829 4.74 6.19e-09 10.49 MC2014    np 
006868006  46  4600 4.73 1.85e-07  2.08 Rein2013  np 
007293120  46  4417 4.68 3.28e-08  5.08 MC2014    np 
008007234  46  3441 4.93 1.83e-08 16.65 MC2014    np 
009726699  46  3150 5.28 1.74e-07  0.59 This_Work np 
009784213  46  5280 4.44 8.51e-08  3.05 Rein2013  np 
010646889  46  5674 4.44 2.73e-08  5.02 MC2014    np 
012689927  46  3598 4.83 1.33e-08 29.22 MC2014    np 
011918321  46  3930 4.72 2.05e-08 14.41 This_Work np 
002441562  45  3611 4.88 2.54e-08 10.10 MC2014    np 
004913121  45  2661 5.28 2.99e-07 25.28 This_Work np 
005165017  45  4247 4.62 1.61e-07  5.09 MC2014    np 
006035247  45  6112 4.40 8.34e-08 17.13 MC2014    np 
006606370  45  5311 4.60 2.03e-08  3.84 MC2014    np 
007107311  45  6084 4.58 2.17e-08  2.94 MC2014    np 
007456455  45  4902 4.58 4.30e-08 10.45 MC2014    np 
007947607  45  4987 4.61 5.41e-08  4.93 MC2014    np 
010002792  45  4524 4.61 1.02e-07  1.16 MC2014    np 
010091786  45  3526 4.93 2.47e-08 13.63 MC2014    np 
010449437  45  5406 3.88 9.02e-09 23.26 MC2014    np 
010966172  45  3401 4.97 3.85e-08 28.45 MC2014    np 
005786382  45  4946 4.66 1.10e-07  1.52 MC2014    np 
006230245  45  5934 3.99 1.82e-08  3.54 MC2014    np 
003859213  44  5530 4.43 6.79e-08  1.61 MC2014    np 
005002836  44  2661 5.28 1.31e-09 -1.00 This_Work np 
006450625  44  5312 4.56 1.13e-07  5.09 MC2014    np 
006670373  44  6620 4.16 8.67e-08  1.56 Rein2013  np 
007463737  44  5219 4.56 5.11e-08  1.67 MC2014    np 
007537808  44  5430 3.42 6.87e-08  2.34 This_Work np 
007954195  44  3397 4.93 2.24e-08 27.23 MC2014    np 
008673358  44  3373 4.99 6.41e-08  1.03 MC2014    np 
009591076  44  6204 4.46 1.31e-08  2.30 MC2014    np 
009821996  44  3716 4.68 3.10e-07 14.48 This_Work np 
010096977  44  3553 4.91 5.03e-08 11.25 MC2014    np 
010593239  44  8476 3.79 3.28e-08  1.94 This_Work np 
011293949  44  3117 5.15 4.06e-07  0.84 This_Work np 
011408748  44  3964 4.69 1.59e-08 11.86 MC2014    np 
012004886  44  4321 4.59 1.15e-07  2.67 MC2014    np 
002283703  43  5040 4.66 2.84e-08  2.51 MC2014    np 
003631048  43  3683 4.69 3.00e-07  5.97 This_Work np 
005200185  43  4521 4.57 6.60e-08  3.74 MC2014    np 
006925256  43  3673 4.69 2.05e-07  5.66 This_Work np 
007740983  43  3499 4.89 2.27e-07  3.34 MC2014    np 
007848068  43  5189 3.50 3.74e-08 20.55 This_Work np 
008039016  43  5297 4.41 7.22e-09 12.23 This_Work np 
008554366  43  5497 4.46 3.13e-08  3.76 MC2014    np 
009117167  43  4218 4.69 5.01e-08  4.56 MC2014    np 
010320278  43  4635 4.72 2.24e-07  0.81 MC2014    np 
010358909  43  5188 4.52 6.58e-08  1.45 MC2014    np 
010459864  43  5045 4.54 5.51e-08  1.38 MC2014    np 
010525199  43  3787 4.74 2.31e-08 -1.00 This_Work np 
010646009  43  4845 2.80 3.61e-07  5.42 This_Work np 
011308578  43  5250 4.62 5.15e-08  2.24 MC2014    np 
011565170  43  5780 4.44 1.44e-06  1.31 This_Work p  
001569863  42  3587 4.91 2.14e-08 13.32 MC2014    np 
003748172  42  3994 4.70 1.71e-07  1.05 MC2014    np 
004827910  42  5741 4.58 2.82e-08  1.77 MC2014    np 
004846603  42  4162 4.64 2.13e-08 11.83 MC2014    np 
004939265  42  3781 4.58 9.40e-08  4.04 Rein2013  np 
005027780  42  5786 4.41 1.02e-07  2.26 This_Work np 
005041192  42  3601 4.91 2.04e-08 10.73 MC2014    np 
005427641  42  5351 4.47 3.54e-08  3.45 MC2014    np 
005802921  42  5716 4.59 9.58e-08  1.09 MC2014    np 
005811262  42  5592 4.61 4.90e-08  2.43 MC2014    np 
005896387  42  5767 4.37 1.41e-08 11.35 MC2014    np 
005983410  42  4875 4.69 5.80e-08  1.99 MC2014    np 
006127565  42  5524 3.84 1.55e-08 27.39 Rein2013  np 
006783369  42  3831 4.67 8.52e-09 27.67 MC2014    np 
007445605  42  3914 4.69 1.37e-07  1.08 MC2014    np 
007691514  42  4556 4.57 3.19e-08  9.54 MC2014    np 
008956025  42  3913 4.64 2.56e-07 22.63 This_Work np 
008957023  42  3716 4.68 3.33e-09 43.99 MC2014    np 
009639134  42  5396 4.63 2.01e-08 23.23 MC2014    np 
010062987  42  5169 4.62 4.97e-08  2.05 MC2014    np 
011152786  42  5121 4.53 6.89e-08  2.06 MC2014    np 
001995351  42  5631 4.67 1.39e-08  3.27 MC2014    np 
003228931  41  5280 4.61 9.63e-08  4.32 MC2014    np 
003861049  41  4516 4.67 1.03e-07 -1.00 This_Work np 
004933476  41  5650 4.39 1.28e-07  4.59 MC2014    np 
005428657  41  4530 4.70 4.43e-08  3.07 MC2014    np 
005906694  41  4522 4.61 2.57e-08  7.84 Rein2013  np 
006263016  41  4447 4.73 2.75e-08  8.81 Rein2013  np 
006720765  41  3437 4.93 2.26e-08 39.01 MC2014    np 
007428939  41  5941 4.53 2.07e-08  1.97 MC2014    np 
007958890  41  4753 4.66 4.59e-08  1.69 Rein2013  np 
008302555  41  3410 4.92 6.80e-08 11.06 Rein2013  np 
008610368  41  3910 4.72 2.88e-08 10.93 MC2014    np 
008848528  41  5778 4.09 1.36e-08  1.29 MC2014    np 
009838763  41  5004 4.68 2.27e-08  2.56 MC2014    np 
010079317  41  6645 3.95 6.82e-09  2.59 MC2014    np 
011084474  41  5263 3.90 1.52e-07  0.72 MC2014    np 
011124203  41  3601 4.83 8.63e-08  0.96 Rein2013  np 
011709022  41  3535 4.88 7.91e-08  0.72 This_Work p  
006426320  41  5675 3.75 5.63e-09  8.06 This_Work np 
003759394  40  4757 4.72 2.09e-07  1.00 MC2014    np 
005213142  40  5562 4.51 1.55e-08  2.51 MC2014    np 
005217688  40  4822 3.05 3.70e-07  0.96 This_Work np 
005770769  40  4623 4.72 1.86e-07  1.22 Rein2013  np 
006436291  40  3683 4.69 5.35e-09 23.54 This_Work np 
006668936  40  4401 4.70 1.29e-08 10.47 Rein2013  np 
006844101  40  5499 4.52 1.73e-08  2.53 MC2014    np 
007847566  40  3401 4.92 1.37e-08 29.01 MC2014    np 
007973675  40  3505 4.90 6.55e-08 17.44 MC2014    np 
008005470  40  5573 4.15 1.90e-08  2.65 MC2014    np 
008226542  40  4575 4.65 1.57e-08 10.83 MC2014    np 
009712552  40  5205 4.53 2.51e-08  2.93 MC2014    np 
009713196  40  3917 4.66 1.61e-07  3.82 This_Work np 
009839824  40  4252 4.61 2.11e-08 12.59 MC2014    np 
010513641  40  4414 4.59 7.27e-08  2.63 MC2014    np 
011141029  40  4886 4.67 3.93e-07  5.36 MC2014    np 
011709925  40  6502 4.44 1.06e-08  3.93 MC2014    np 
003733157  39  5822 3.89 6.48e-09  3.50 MC2014    np 
004147537  39  4843 4.58 3.32e-08  7.62 MC2014    np 
004277862  39  5554 4.60 5.89e-08 12.48 MC2014    np 
005008689  39  4441 4.68 1.71e-08 17.13 MC2014    np 
005395490  39  5374 4.59 7.13e-08  4.47 MC2014    np 
005529084  39  5518 4.59 4.90e-08  9.90 MC2014    np 
005644412  39  5107 4.61 4.39e-08  7.52 This_Work np 
007100673  39  5574 4.35 1.23e-08 14.42 This_Work np 
007618645  39  5010 3.83 7.77e-08  4.57 MC2014    np 
007746984  39  5582 3.26 8.41e-08  0.74 Rein2013  np 
008012943  39  3482 4.90 1.05e-07  0.58 MC2014    np 
008192554  39  5021 3.76 4.54e-08  2.99 MC2014    np 
008702424  39  5339 4.59 2.87e-08  0.90 MC2014    np 
008960932  39  4841 4.53 1.68e-08  5.43 MC2014    np 
009090909  39  3683 4.69 6.89e-07  2.67 This_Work np 
009592261  39  5234 4.52 7.00e-08 10.71 MC2014    np 
009659082  39  2661 5.28 5.23e-09 -1.00 This_Work np 
009823630  39  6338 4.42 9.88e-09  2.23 MC2014    np 
009991488  39  3407 4.92 4.85e-09 22.08 MC2014    np 
010918580  39  6289 4.07 1.03e-08  2.06 MC2014    np 
011283805  39  5425 4.08 3.72e-08  4.33 MC2014    np 
011822156  39  5282 4.52 2.68e-07  4.51 MC2014    np 
012207117  39  5430 4.58 4.28e-08  1.60 MC2014    np 
012736892  39  5188 4.64 8.74e-09  2.65 MC2014    np 
007097723  39  8617 3.78 3.10e-08  1.92 Rein2013  np 
002438151  38  4596 4.59 6.57e-08 49.38 MC2014    np 
003456972  38  5119 4.56 1.05e-07  4.76 MC2014    np 
004137413  38  4839 4.54 4.88e-08  5.02 This_Work p  
004243462  38  4794 4.58 8.34e-09  9.64 MC2014    np 
004264634  38  3940 4.71 3.93e-08 12.43 MC2014    np 
005106731  38  5343 3.95 1.04e-07  5.06 MC2014    np 
006262995  38  4522 4.69 1.88e-08  6.34 MC2014    np 
006358198  38  5538 4.55 1.13e-07  2.63 MC2014    np 
007957881  38  4638 4.61 1.53e-07  1.05 MC2014    np 
009347979  38  4499 4.56 1.11e-08 29.37 MC2014    np 
009350552  38  4327 4.61 3.55e-08 11.29 MC2014    np 
009475845  38  4851 3.69 9.24e-09 10.00 Rein2013  np 
009606349  38  4633 4.60 4.01e-08  0.74 MC2014    np 
009880382  38  4972 4.62 3.08e-08  3.11 MC2014    np 
010000785  38  5333 4.62 1.17e-07  2.50 MC2014    np 
010128760  38  3439 4.90 1.16e-08 16.72 MC2014    np 
010164895  38  6269 4.09 1.09e-08  1.59 MC2014    np 
010800330  38  3553 4.91 5.79e-09 18.49 MC2014    np 
010844693  38  5325 4.51 9.53e-09  2.70 This_Work np 
011569291  38  4579 4.62 3.36e-08  7.56 MC2014    np 
012203082  38  3805 4.73 6.99e-08 12.05 MC2014    np 
007872305  38  5421 3.88 1.11e-08  8.05 MC2014    np 
008525265  38  5611 4.40 9.07e-09  5.50 This_Work np 
009582720  38  5904 4.49 1.04e-08  1.50 MC2014    np 
002555396  37  3761 4.67 1.94e-07  4.58 This_Work np 
004242514  37  3434 5.00 2.01e-08 31.52 MC2014    np 
004844804  37  3958 4.70 3.48e-08  4.65 Rein2013  np 
004919145  37  5780 4.44 4.28e-08  4.54 This_Work np 
006279026  37  6810 4.04 2.15e-08  1.52 This_Work np 
006288970  37  5786 4.52 1.72e-07  4.13 MC2014    np 
007433192  37  6072 4.40 1.37e-08  1.43 MC2014    np 
008120272  37  5484 3.93 1.15e-08  1.25 MC2014    np 
008167086  37  4877 4.64 3.42e-08  4.51 MC2014    np 
008416293  37  4637 4.73 4.78e-08 17.05 MC2014    np 
008713822  37  5030 3.38 1.72e-07  3.24 This_Work np 
008843859  37  4524 4.55 2.44e-08 10.34 MC2014    np 
009095110  37  5134 4.57 3.93e-07  5.27 MC2014    np 
009409238  37  4953 4.66 2.24e-08  8.05 MC2014    np 
009697509  37  4952 4.59 2.34e-08  7.29 MC2014    np 
010452709  37  5249 4.59 1.89e-08  3.02 MC2014    np 
011042875  37  3884 4.71 4.00e-08 14.20 MC2014    np 
003765091  36  4498 4.71 9.07e-08  5.39 Rein2013  np 
003957755  36  4692 4.61 4.91e-08  1.77 MC2014    np 
004074068  36  3498 4.99 1.72e-08 13.84 MC2014    np 
006870327  36  5589 4.51 8.77e-08  1.03 MC2014    np 
007502065  36  4308 4.61 2.15e-08  6.26 MC2014    np 
007605117  36  5295 4.64 8.34e-08  3.81 This_Work np 
007815609  36  7206 3.74 1.83e-08  1.12 Rein2013  np 
007846638  36  5931 4.32 1.80e-08  3.17 MC2014    np 
008053926  36  5996 3.82 1.29e-08 47.07 MC2014    np 
008091757  36  5855 3.93 1.14e-08  2.04 MC2014    np 
008373723  36  3374 4.98 7.85e-09 20.21 MC2014    np 
008872565  36  3319 5.14 3.54e-09 -1.00 This_Work np 
009030716  36  4413 4.75 1.83e-08  9.25 MC2014    np 
009597440  36  4255 4.61 2.13e-08 13.06 MC2014    np 
009812607  36  5237 4.64 5.19e-08  1.19 MC2014    np 
010287242  36  5237 4.57 5.04e-08 28.26 Rein2013  np 
010717220  36  5723 4.55 3.31e-08  1.45 MC2014    np 
010922247  36  5662 4.61 1.15e-08  3.77 MC2014    np 
010991155  36  3581 4.72 3.66e-07  2.35 This_Work np 
011136848  36  6263 4.46 1.11e-08  5.69 MC2014    np 
012009347  36  4416 4.57 3.62e-08  5.89 Rein2013  np 
010666012  36  5700 4.44 2.09e-08  3.91 MC2014    np 
002283749  35  3694 4.69 3.42e-07  1.62 This_Work np 
003220938  35  5094 4.61 8.79e-08  2.62 MC2014    np 
004171937  35  5128 4.71 4.97e-08  4.21 Rein2013  np 
004457475  35  5300 4.47 3.40e-08  4.57 MC2014    np 
004472809  35  8659 3.79 1.58e-08  2.36 Rein2013  np 
005534783  35  5215 4.45 3.03e-08  3.74 MC2014    np 
006187812  35  3694 4.69 4.50e-07  1.53 This_Work np 
006307077  35  4882 3.75 1.75e-07  2.89 Rein2013  np 
006471229  35  5952 4.55 1.53e-08  2.48 MC2014    np 
007433457  35  5173 3.78 5.96e-08  4.97 MC2014    np 
008316096  35  4394 4.59 9.77e-09 11.56 MC2014    np 
008376893  35  4279 4.60 3.11e-08  9.17 MC2014    np 
008881244  35  5633 4.23 1.48e-08  3.99 MC2014    np 
009040983  35  6139 4.41 1.52e-08  6.43 MC2014    np 
009173604  35  5941 4.52 2.97e-08  2.66 MC2014    np 
009335198  35  3682 4.81 1.10e-08 14.15 MC2014    np 
010196750  35  4579 4.60 4.39e-08  4.06 MC2014    np 
010394332  35  5068 4.65 1.84e-07  1.26 MC2014    np 
011032573  35  4564 4.58 2.58e-08 22.96 MC2014    np 
012157366  35  4483 4.61 8.33e-08 17.96 This_Work np 
012419165  35  5446 4.63 5.64e-08  5.71 MC2014    np 
012599532  35  5186 4.61 7.49e-08  3.15 MC2014    np 
003239219  34  6082 4.25 9.78e-09  1.79 MC2014    np 
004356708  34  6287 4.03 4.25e-09  1.52 This_Work np 
004946992  34  5901 4.55 1.57e-08  2.91 MC2014    np 
004990413  34  4387 4.59 2.39e-08 11.20 Rein2013  np 
005110832  34  3422 4.91 1.42e-08 26.57 MC2014    np 
005870899  34  4303 4.62 5.32e-08  4.92 MC2014    np 
006548898  34  3830 4.65 9.29e-09 21.80 MC2014    np 
006783223  34  5780 4.44 2.15e-05  9.09 This_Work p  
006865484  34  5937 4.37 1.12e-08 10.54 MC2014    np 
007031565  34  4946 4.66 2.15e-08  2.68 MC2014    np 
007035536  34  5348 4.62 1.58e-07  5.71 Rein2013  np 
007353813  34  5857 4.51 1.95e-08  1.69 MC2014    np 
007602605  34  6277 4.45 3.12e-08  1.15 MC2014    np 
007919867  34  5818 4.29 2.00e-08  4.56 MC2014    np 
008231401  34  4970 3.13 2.55e-08 24.62 This_Work np 
008644565  34  3900 4.73 2.20e-08  8.48 MC2014    np 
009051905  34  4342 4.70 3.29e-08  6.67 MC2014    np 
009765275  34  4559 4.56 3.13e-08 17.77 MC2014    np 
011653122  34  6191 4.38 2.68e-08  1.33 MC2014    np 
012365719  34  3557 4.87 5.54e-08  0.85 MC2014    np 
003328203  34  5451 4.53 2.14e-08  6.26 MC2014    np 
010220756  34  6015 4.24 4.38e-08  4.84 MC2014    np 
002442004  33  3972 4.69 3.08e-08  8.86 MC2014    np 
005600162  33  6290 4.29 1.85e-08  1.30 MC2014    np 
006366330  33  3704 4.75 2.11e-08 15.62 MC2014    np 
006616190  33  6045 4.49 3.00e-08  3.17 MC2014    np 
007381137  33  5576 4.53 8.01e-08 11.69 MC2014    np 
007751017  33  5949 4.30 4.54e-09  3.62 MC2014    np 
008176468  33  4327 4.63 3.88e-08  8.54 MC2014    np 
009002074  33  3500 4.90 1.35e-08 17.55 MC2014    np 
009764489  33  5645 4.57 7.03e-09 10.50 MC2014    np 
009825598  33  3614 4.92 7.53e-08  3.34 This_Work np 
010069378  33  4600 4.62 6.91e-08 26.77 MC2014    np 
010449542  33  4582 4.57 2.24e-08  3.91 MC2014    np 
010578030  33  4521 4.55 2.77e-08 13.26 MC2014    np 
010919310  33  5392 4.50 2.48e-08  1.32 MC2014    np 
011395206  33  3838 4.69 1.71e-07  0.62 MC2014    np 
011811856  33  6532 4.24 5.01e-09  8.72 MC2014    np 
012072637  33  3407 4.92 2.12e-08 29.80 MC2014    np 
006861498  33  4818 3.18 1.34e-08 -1.00 This_Work np 
003859512  32  4415 4.58 9.77e-08  5.31 Rein2013  np 
004857845  32  5209 4.59 2.21e-08  1.43 MC2014    np 
005110407  32  5450 3.83 1.08e-07  3.61 Rein2013  np 
005714912  32  4954 4.57 5.56e-08  6.62 MC2014    np 
007449976  32  4188 4.62 5.84e-08  0.92 MC2014    np 
007547969  32  3657 4.83 1.59e-07  0.68 MC2014    np 
007880490  32  6309 3.94 6.45e-09  6.90 MC2014    np 
009009514  32  4569 4.60 3.95e-08  1.22 MC2014    np 
009787349  32  5938 3.63 1.23e-08  6.12 MC2014    np 
009894105  32  5925 4.55 9.54e-09  2.46 MC2014    np 
010710233  32  3869 4.65 2.41e-07  2.33 This_Work np 
