260.24553510558326,62348.312,7.465224
260.26596818007965,62320.99,7.469555
260.28640115434973,62344.555,7.470252
260.3068343281557,62412.188,7.4731665
260.3272674019536,62482.86,7.474203
260.34770037552516,62568.664,7.4824142
260.36813344863185,62600.203,7.4830027
260.3885666214992,62693.625,7.4888053
260.4089995943723,62732.363,7.490022
260.4294326667805,62784.996,7.492382
260.44986583894934,62866.477,7.4968143
260.4702988108911,62940.58,7.4995117
260.4907318826008,62991.03,7.5059795
260.51116505407117,63184.7,7.5115504
260.5315980250816,63201.324,7.5166535
260.5724641666311,63306.848,7.522071
260.5928973371774,63398.383,7.526447
260.61333030725655,63476.29,7.5280256
260.63376337709633,63648.816,7.53995
260.65419654694415,63752.15,7.5418215
260.6746295163248,63875.324,7.548141
260.6950625854661,63997.164,7.553079
260.71549555438105,64173.816,7.562571
260.7359287228319,64336.21,7.57084
260.7563617912747,64604.65,7.5867257
260.77679485949193,64651.04,7.5882215
260.7972279272435,64786.99,7.5936656
260.8176609949878,64947.16,7.6016517
260.838093962273,65117.258,7.6088095
260.85852702932607,65116.44,7.609939
260.8789601961398,65126.94,7.609763
260.89939326272724,65170.195,7.6137285
260.9198262290811,65238.8,7.620131
260.9606923610845,65150.297,7.611533
260.9811254267406,65033.44,7.6067185
261.02199155711423,65226.36,7.6199646
261.042424621839,64750.836,7.598306
261.0628576865565,64543.793,7.585939
261.08329075081565,64288.08,7.5737343
261.1445900421895,63819.9,7.5500407
261.16502300551656,63577.383,7.5399103
261.18545606860425,63360.402,7.5308285
261.2263221940957,62963.242,7.5093846
261.24675525625935,62810.324,7.500415
261.26718821841496,62813.31,7.502077
261.2876213801137,62745.848,7.498959
261.3080544415716,62554.74,7.4929414
261.32848750303674,62450.426,7.4878535
261.3489204640355,62380.562,7.4828696
261.3693536248029,62316.664,7.4833956
261.38978668532945,62281.27,7.476814
261.4102196456297,62262.992,7.479376
261.43065280569135,62378.64,7.483454
261.45108586529386,62367.656,7.4852433
261.49195198426605,62337.29,7.48193
261.5123850431628,62392.94,7.4854665
261.53281800206605,62442.164,7.485493
261.5532510605044,62492.707,7.490637
261.5736842187034,62522.996,7.4919224
261.59411727690895,62593.305,7.4938216
261.61455023464805,62659.13,7.4982796
261.63498339214857,62719.297,7.501459
261.6554164494228,62781.65,7.5031915
261.67584940623055,62919.742,7.512067
261.6962824630318,62984.652,7.5139866
261.7167156196083,63142.902,7.5193834
261.7371485759504,63190.57,7.5243998
261.75758163182036,63321.645,7.5292687
261.77801478769834,63372.207,7.5331807
261.79844774310914,63395.695,7.532118
261.8188807982806,63476.57,7.536305
261.8393138534593,63564.855,7.5413737
261.8597469081724,63765.13,7.551956
261.88017996264534,64293.07,7.5772305
261.90061301689275,64290.83,7.575784
261.9414791246818,64609.867,7.590545
261.9619121779979,64810.984,7.6016173
261.98234533130744,64911.832,7.6049175
262.00277828438993,64897.793,7.6053524
262.0232113370075,64921.63,7.604867
262.04364428962435,65378.758,7.629378
262.06407744176977,65577.7,7.6383753
262.10494354560797,65605.31,7.641036
262.1253765970541,65316.47,7.6234164
262.14580964827474,65203.027,7.619364
262.16624269925524,65175.85,7.6180186
262.1866756500094,65050.82,7.6135645
262.2071088005323,64981.457,7.607007
262.2275418508216,64948.76,7.608051
262.24797480063717,64739.81,7.5978127
262.26840795046155,64985.78,7.6106415
262.2888409000516,64612.344,7.5924397
262.30927394916944,64348.844,7.5815153
262.32970699829457,64050.258,7.5662665
262.35014004695404,63811.57,7.5560474
262.3705730953734,63618.65,7.5467362
262.39100614380004,63365.965,7.535281
262.411439191761,63160.73,7.5237737
262.4318722394819,63000.598,7.517399
262.4523052869772,62851.77,7.510017
262.47273843424045,62720.777,7.504495
262.4931713812621,62610.76,7.498584
262.51360442782607,62504.9,7.494093
262.5340373743893,62432.504,7.4918175
262.55447052071395,62331.434,7.48701
262.5749035668123,62279.92,7.4840894
262.5953365124442,62245.19,7.483968
262.61576965807035,62231.91,7.4800925
262.63620270323736,62187.438,7.479911
262.65663574817154,62181.695,7.479309
262.69750183756696,62255.15,7.4838915
262.71793488180265,62302.324,7.4851966
262.73836782579747,62327.92,7.487177
262.75880096956826,62446.56,7.49189
262.77923401310545,62523.176,7.497173
262.82010009924124,62581.918,7.498781
262.84053314207995,62650.098,7.501616
262.8609660846778,62817.61,7.5106134
262.881399126818,62832.09,7.511265
262.90183226895897,62866.473,7.5130415
262.9222652106255,62932.555,7.5152597
262.94269825230003,62991.855,7.51869
262.98356443447847,63196.477,7.5272164
263.00399737545376,63257.113,7.5304313
263.02443041596416,63331.082,7.5343914
263.0652964962792,63570.957,7.546762
263.0857295360911,63725.32,7.5548344
263.10616267566365,63823.527,7.558034
263.12659561500914,64062.523,7.5710735
263.1470286538897,64461.098,7.5897055
263.1674617927638,64355.14,7.5849953
263.1878947314108,64486.117,7.5909853
263.20832776959287,64946.07,7.6110835
263.2287608077677,65197.06,7.623495
263.2491938454841,65071.793,7.617948
263.26962688320054,65130.383,7.6205325
263.29005992044404,65178.9,7.622578
263.31049305746274,65194.484,7.6226606
263.3309259942471,65199.23,7.6217117
263.3513590310249,65214.37,7.624556
263.3717919673436,65174.523,7.6221733
263.392225103431,65102.375,7.6187034
263.4126581392775,65057.363,7.617252
263.45352421028656,64777.266,7.604734
263.47395724520175,64623.707,7.5978427
263.4943902801242,64457.605,7.5905538
263.51482331481384,64256.562,7.581924
263.53525634903053,64053.04,7.571822
263.5556893832545,63927.51,7.5660267
263.57612231701205,63668.273,7.5526414
263.59655545076384,63432.613,7.5397153
