tstart,tstop,ED,EDerr,ffd_x,ffd_y,ffd_xerr,ffd_yerr
1572.3035734870791,1572.5487849085039,506.0389296945518,1.1183945006818754,2.704183928502213,-1.3999117360951614,177.55608968353607,1.0088120793450746
1561.0443107071403,1561.2486523062544,386.92362200643277,0.6365528021808625,2.587625244567152,-1.0988817404311801,193.90355345645344,0.5772452022003458
1573.7952771094642,1574.020054491244,298.8839534362081,1.04364212457194,2.4755025991437303,-0.9227904813754989,277.96634166871814,0.4251007099279294
1587.2002058914948,1587.3636810608148,140.68403843161445,0.8607657157462156,2.1482448265441976,-0.797851744767199,431.8544837248577,0.3452043402700165
1564.1298734812735,1564.334215620198,125.07272398800812,0.7545003721906245,2.09716260854971,-0.7009417317591425,608.9556581110276,0.2951392130518884
1570.0353685286464,1570.1171055814627,90.59120313948333,0.6138444785338688,1.9570860275502586,-0.6217604857115178,334.3518816214595,0.2604374406763506
1589.4275562102775,1589.6523348063492,75.7660295766735,0.4543290639577367,1.8794745291905468,-0.5548136960809045,1109.3299418301985,0.23475987879436833
1567.5832578232803,1567.726297499452,69.88637848420557,0.7594357272597733,1.8443925358941085,-0.4968217491032178,763.974843718847,0.2148693605066284
1568.7684443132603,1568.8501813169496,59.34851665963109,0.5593995840828381,1.7734098687903994,-0.44566922665583647,512.6507614655359,0.1989309518893211
1580.170787877949,1580.3138283250737,54.73629883859174,0.569043854667131,1.7382754279239507,-0.39991173609516134,976.6379685076276,0.18582241651653322
1578.5360399461204,1578.6586459687967,45.83078493981044,0.645376889425407,1.6611572954317613,-0.3585190509369363,999.8834998959173,0.1748164512088782
1563.0468608434312,1563.1490318014255,43.98004754187449,0.32616816877376026,1.643255694491861,-0.32073049004753656,867.7219374950275,0.16541966346790313
1570.301014061777,1570.3623168587071,42.9123458106997,0.4806626249058828,1.6325822559634868,-0.28596838378832456,531.9159385622216,0.15728473244043822
1569.8718943323329,1570.0149342658988,37.83680476201164,0.3235316154505577,1.5779144540294872,-0.25378370041692333,1414.780640934179,0.15015957774287378
1561.820809486002,1561.9025460977791,34.74016628080213,0.4208021526845214,1.5408318928290414,-0.22382047703948013,878.862578610129,0.14385648494858136
1569.0749581937196,1569.1771293638303,27.815341286806113,0.5263139124903677,1.4442843929867994,-0.1957917534392366,1374.5207295526357,0.1382325782831936
1572.0379277107568,1572.0992305563486,20.00092305842016,0.3078618467420371,1.3010500391603692,-0.16946281471688746,1146.2132603409405,0.13317703864668629
1576.5130409119884,1576.5743438741629,18.29046609468702,0.31693605780839434,1.2622247727137836,-0.14463923099185524,1253.8115962063096,0.12860248623118545
1570.9957792956557,1571.1183849306035,16.310593693451487,0.2398458878734621,1.212469769323373,-0.12115813514233238,2817.4055852780307,0.12443901982447242
1567.195007224589,1567.317612637191,5.670001391498419,0.10823101873764449,0.753583165474919,-0.09888174043118016,8112.820752191346,0.12062999987437413
1563.741623567912,1563.802926164666,4.606638302218339,0.18280665560003573,0.6633841142458727,-0.07769244136124209,4991.082983835037,0.11712900517102272
1588.8145239156656,1588.9575648521786,1.811139908042338,0.01789748908814557,0.25795200025543785,-0.05748905527295513,29643.031680144337,0.11389759718800557
1575.777405384666,1575.9817484368687,-3.390135770291805,0.04951414988151252,,-0.03818390007756849,22631.018107306372,0.11090365139136646
1590.2449329218944,1590.5923179481324,-14.603230608051152,0.06520144412894446,,-0.019700494383555353,8934.110650731935,0.10812009372481546
1565.6624397025735,1565.744176580476,-18.969814972390644,0.28762081351169166,,-0.001971727423123725,1621.8022250555082,0.1055239313592102
1577.9638784828055,1578.147787478723,-24.004040667307155,0.37665511175729427,,0.015061611875656623,2880.395474776991,0.10309550031019217
1579.3942825240083,1579.5986259640483,-38.86043820339428,0.5610544974150883,,0.03145202806382592,1978.2710264238076,0.10081787503543951
1562.1273221739611,1562.2090589993604,-78.2042712127509,0.6133365635848395,,0.04724629524705787,396.68711801077774,0.0986764005058431
1574.1835288915172,1574.285700397544,-82.01252694998482,0.6404759902344637,,0.06248626180379477,472.0018355086003,0.09665831792868874
1587.8745412136996,1588.038016314007,-85.91961510498692,0.7745528339637057,,0.07720951862450107,718.573304140281,0.0947524628314447
