tstart,tstop,ED,EDerr,ffd_x,ffd_y,ffd_xerr,ffd_yerr
2455198.1481170543,2455198.6998332515,2252.8680488242467,1.3915994304920447,3.3527357557071054,-1.8790185440186489,0.001506963382143657,1.0088120793450746
2455187.440698517,2455187.8289458766,1839.787480792692,1.182362158746163,3.2647676592869757,-1.5779885483546676,0.001288226852572573,0.5772452022003457
2455221.8308620104,2455222.3008349864,1300.063486032039,0.7881448763509438,3.113964560737743,-1.4018972892989865,0.0022600866512241845,0.42510070992792937
2455215.0877554184,2455215.578164228,839.7884489671109,0.4278760002264335,2.924169896755428,-1.2769585526906866,0.0036969473412690095,0.3452043402700165
2455192.4674724503,2455192.773982515,708.7726387008072,1.0405158283114784,2.850506943796297,-1.1800485396826301,0.0027183475173796373,0.29513921305188834
2455216.8041856643,2455217.2741601076,531.8283437095234,0.8594485859483683,2.725771479269749,-1.1008672936350052,0.005632821932375108,0.2604374406763506
2455188.891516949,2455189.075423348,458.0918445204697,0.8540561725588272,2.6609525600334827,-1.0339205040043922,0.002518190403798678,0.23475987879436835
2455250.3967571747,2455250.6623886926,455.9667999461152,0.7230424975403517,2.658933221776025,-0.9759285570267053,0.003687908905611806,0.21486936050662833
2455185.31555394,2455185.41772443,368.61579220704516,0.7409122714636095,2.5665739372896197,-0.9247760345793241,0.0017154414698839588,0.19893095188932114
2455210.8375391727,2455211.062310606,353.6743281148594,0.9397770565250402,2.5486035371608513,-0.8790185440186489,0.00402999407908022,0.18582241651653322
2455208.38548533,2455208.630690839,308.44769745957245,0.9868691310014679,2.4891815326142517,-0.8376258588604238,0.0050597396955641485,0.17481645120887818
2455178.2044751323,2455178.367948543,169.83730396878133,0.508733307374951,2.2300330871354825,-0.7998372979710241,0.0061419898346663495,0.1654196634679031
2455211.6753232274,2455211.9000945305,133.0160374589116,0.611783714452364,2.1239040060799868,-0.7650751917118122,0.010839292442722949,0.15728473244043822
2455207.200324512,2455207.2820597854,126.97409160662701,0.614594578966393,2.1037151144981507,-0.7328905083404109,0.004082852056431409,0.1501595777428738
2455237.5033517266,2455237.6668188875,124.38290502526495,0.8253791740260975,2.094760695761868,-0.7029272849629676,0.008413507754538009,0.1438564849485814
2455179.36922278,2455179.4509593374,113.4115948452582,0.6854348602099626,2.054657457730561,-0.6748985613627241,0.004580118801793438,0.1382325782831936
2455224.0989907123,2455224.323759954,108.14814041179832,0.8752931863118073,2.034019056222286,-0.648569622640375,0.013348776856329474,0.13317703864668629
2455195.1443255423,2455195.2056274787,106.35794985722741,0.513952916441934,2.026769957333143,-0.6237460389153429,0.0036479042284807937,0.12860248623118545
2455240.5887888484,2455240.772688794,100.26284917551446,0.7151342394606418,2.0011400418252334,-0.60026494306582,0.011771758021941496,0.12443901982447243
2455254.953353767,2455255.0555194756,96.01637361855774,0.5455085630455367,1.98234529935039,-0.5779885483546677,0.006797651705109127,0.1206299998743741
2455247.515673259,2455247.7813052884,93.61445694556879,0.6397558453079792,1.9713429223156549,-0.5567992492847296,0.01825203840946817,0.1171290051710227
2455226.8983876333,2455226.9596881443,78.98801129911188,0.5171065772992223,1.8975611796227385,-0.5365958631964427,0.004937716719366661,0.11389759718800556
2455223.2612138586,2455223.322514628,77.0566066212313,0.5943648252155467,1.8868098798635464,-0.517290708001056,0.005063374745906279,0.11090365139136645
2455220.0122697563,2455220.134871575,71.31667435196741,0.6784056223868341,1.85319108290118,-0.4988073023070429,0.011028614935278833,0.10812009372481544
2455195.7573446017,2455195.900382395,70.46777978595891,0.8506869356220622,1.84799058848469,-0.4810785353466113,0.013035441074774543,0.10552393135921022
