tstart,tstop,ED,EDerr,ffd_x,ffd_y,ffd_xerr,ffd_yerr
2455123.9924388737,2455124.748512841,15635.553304460285,0.29452427011667726,4.194113254483468,-0.9263125595177264,3.4697841187747784e-05,1.0088120793450746
2455125.5045865616,2455125.954144004,1636.704195770203,0.16503291797882388,3.2139701957509925,-0.6252825638537453,0.0002481905134351181,0.5772452022003457
2455122.0102990293,2455122.2146433746,612.126830410616,0.1551421753669578,2.786841415676128,-0.449191304798064,0.000303993101960852,0.42510070992792937
2455120.9068397307,2455121.172487393,60.95669574915158,0.041505446286343284,1.7850214173734853,-0.32425256818976406,0.004100121723656366,0.34520434027001645
2455123.1750617656,2455123.2363649653,40.63011847224073,0.06611964767103842,1.6088480886755476,-0.22734255518170765,0.0014124005031969083,0.2951392130518884
2455126.2810948594,2455126.342398144,31.50932580894044,0.06343642994836893,1.4984391108671344,-0.14816130913408285,0.001824401544438024,0.2604374406763506
2455126.9145620116,2455126.955430765,9.806125690940714,0.0369772949545878,0.9914974555563087,-0.08121451950346958,0.003920606880648526,0.23475987879436833
2455129.30538933,2455129.3258236507,5.625772184771343,0.022586629824726277,0.7501821414623258,-0.023222572525782848,0.003415537996331305,0.21486936050662833
2455125.1572013525,2455125.1776356827,5.040120244315191,0.022172554240232446,0.702440897719261,0.027929949921598477,0.0038136871144134766,0.1989309518893211
2455127.200643983,2455127.2619471615,-25.220143961780032,0.0895926837766951,,0.07368744048227355,0.002303910321262587,0.18582241651653325
2455123.502012594,2455123.5633158926,-26.09918896857161,0.06593277012744082,,0.11508012564049862,0.002226684541488184,0.17481645120887815
2455127.7728076996,2455127.8341109743,-42.06165349316244,0.06703669449034205,,0.15286868652989835,0.0013857971763749821,0.16541966346790313
2455128.2019305127,2455128.324537055,-53.68924195361189,0.11509422587409088,,0.18763079278911032,0.0021651553236041884,0.15728473244043825
2455128.631053404,2455128.998872907,-1345.8792934064256,0.18392684505625329,,0.2198154761605116,0.0002687258858692874,0.15015957774287378
