tstart,tstop,ED,EDerr,ffd_x,ffd_y,ffd_xerr,ffd_yerr
2458725.544814959,2458725.650367897,733.5966084423242,2.7952065624485916,2.8654573148400067,-1.3198211607984807,0.014177396529554624,1.0088120793450748
2458737.2445236463,2458737.2931336584,36.653308074388754,1.4638024612909943,1.5641131771659182,-1.0187911651344994,0.1408669988853522,0.5772452022003458
2458732.6140814577,2458732.6279699956,29.40516997732879,0.7170019175956256,1.4684236941955495,-0.8426999060788182,0.04936980576624172,0.4251007099279294
2458729.4752719193,2458729.505826704,23.835936987841862,1.4749597825287655,1.3772322286629377,-0.7177611694705183,0.1361167157848502,0.34520434027001656
2458733.800162652,2458733.819606608,9.38038382683251,1.1469375167365736,0.9722206092175427,-0.6208511564624618,0.22086950449926718,0.2951392130518884
2458734.562643557,2458734.579309808,8.465550713661788,1.021003280469654,0.927655215737898,-0.541669910414837,0.20971305401103385,0.2604374406763506
2458720.8685106556,2458720.882399307,8.153637834987832,0.9810049062263974,0.9113514172265855,-0.47472312078422374,0.1812805236320754,0.2347598787943683
2458727.3003266226,2458727.3128263094,7.46289326100207,0.6844394737188658,0.872907230111711,-0.41673117380653707,0.1782312671821156,0.21486936050662833
2458734.307094383,2458734.3182052164,6.872204125317097,0.8522595508067139,0.8370960508788065,-0.36557865135915574,0.1720021625831458,0.19893095188932114
2458728.3739107656,2458728.390577013,6.457350778448106,0.9043219630951647,0.8100543789420861,-0.3198211607984806,0.2753182712509997,0.18582241651653325
2458728.9752845196,2458728.9836176434,6.439733841450579,1.0021751904213918,0.8088679180464545,-0.2784284756402556,0.1374173198434269,0.17481645120887818
2458721.0101749003,2458721.0185080916,6.242443937120893,0.8478690886716038,0.7953546506776316,-0.2406399147508558,0.1418006952211166,0.1654196634679031
2458727.4558782745,2458727.466989107,4.939901755384851,0.7776901003336844,0.6937183117741502,-0.2058778084916439,0.2397679874271949,0.15728473244043825
2458717.8130077906,2458717.8241187106,4.321304053984108,0.7193110338581623,0.6356148250526789,-0.17369312512024257,0.27427065398366973,0.1501595777428738
2458728.73084623,2458728.740568207,4.313387951896454,0.6643005685370756,0.6348185209307294,-0.14372990174279937,0.24027229685422388,0.14385648494858136
2458729.9002611972,2458729.909983174,4.236594959364844,0.7616858029744926,0.6270169451618729,-0.11570117814255584,0.24464996152249036,0.1382325782831936
2458731.007177669,2458731.012733084,4.042897997670302,0.6108088705851317,0.6066927842206995,-0.08937223942020665,0.1460002865398234,0.13317703864668626
2458726.0948012657,2458726.101745537,3.7771187899586405,0.6912442107047202,0.5771606435546331,-0.06454865569517453,0.1957613018788949,0.12860248623118545
2458732.4307527603,2458732.4363081753,3.7620590669447114,0.6473539215241843,0.5754256099934056,-0.041067559845651656,0.15699183956680363,0.12443901982447242
2458717.796341411,2458717.804674601,3.6896520335144016,0.6029912958975097,0.5669854103188641,-0.018791165134499434,0.24076761596122076,0.12062999987437412
2458729.3891629796,2458729.393329541,3.5557241867706426,0.5556497784805303,0.5509280659063925,0.002398133935438676,0.12432036692187645,0.11712900517102272
2458712.2297687237,2458712.239490785,3.1105861171871494,0.6855914334653103,0.4928422293730961,0.02260152002372563,0.3336632810313934,0.11389759718800556
2458720.7574014473,2458720.7629569075,2.815286191777102,0.6422263623050354,0.4495225502324221,0.04190667521911226,0.21020654932120308,0.11090365139136646
2458725.472594524,2458725.4809276513,2.7143824029232873,0.6121932955077303,0.4336710311573656,0.060390080913125394,0.32771783946274025,0.10812009372481546
2458733.7071094364,2458733.7126648524,2.6482869242124147,0.6146853446633384,0.4229650362252239,0.07811884787355697,0.22353844544340915,0.10552393135921022
2458718.0560591603,2458718.063003485,2.5747028365866576,0.505390591796801,0.4107271114828494,0.09515218717233731,0.28776551363350394,0.1030955003101922
2458725.0726043126,2458725.098992564,2.4532567790080697,0.43858970889899007,0.38974300759075886,0.11154260336050673,1.1513398929168601,0.1008178750354395
2458726.698952813,2458726.7031193757,2.4037043766612807,0.5204369995410428,0.3808810542294632,0.12733687054373863,0.1844976157185817,0.09867640050584307
2458716.4421979547,2458716.4463645504,2.2501641019839345,0.4655969327040543,0.35221419188347775,0.14257683710047547,0.1971730587182847,0.09665831792868873
2458711.468669962,2458711.4714476964,2.102632837353363,0.4613954464773654,0.3227634426184253,0.15730009392118183,0.14031661011962598,0.09475246283144467
2458712.4769868585,2458712.481153456,1.9518492662746871,0.501888915930661,0.29044627575239707,0.17154053303579206,0.22749805239973783,0.09294901959540221
2458733.0585146733,2458733.061292381,1.580668567785182,0.4459104514216469,0.1988408172621004,0.18532881752142535,0.1870593312701053,0.09123932042165334
2458717.7213427015,2458717.7255092966,1.5795595658930948,0.38527273592150285,0.1985360079878637,0.19869277907940686,0.28140967488320756,0.08961567956196548
